6/16/2011,2:38:18 PM
Timestep(s)=0.020000
PM31,PM162,Ch 3,Ch 3,CA_Pulse
0.0558,-0.0430,0.0000,0.0000,-8.9630
0.0562,-0.0436,0.0003,0.0006,-8.9630
0.0571,-0.0433,0.0003,0.0006,-8.9630
0.0552,-0.0433,0.0003,0.0006,-8.9630
0.0586,-0.0433,0.0003,0.0000,-8.9630
0.0607,-0.0427,0.0000,0.0000,-8.9630
0.0549,-0.0436,0.0003,0.0000,-8.9633
0.0546,-0.0436,0.0003,0.0000,-8.9630
0.0537,-0.0443,0.0003,0.0006,-8.9633
0.0552,-0.0443,0.0003,0.0006,-8.9633
0.0537,-0.0449,0.0003,0.0000,-8.9633
0.0577,-0.0436,0.0003,0.0006,-8.9633
0.0528,-0.0443,0.0003,0.0000,-8.9633
0.0558,-0.0449,0.0003,0.0006,-8.9633
0.0543,-0.0449,0.0003,0.0000,-8.9636
0.0540,-0.0449,0.0003,0.0006,-8.9633
0.0562,-0.0443,0.0003,0.0006,-8.9633
0.0543,-0.0449,0.0003,0.0000,-8.9636
0.0586,-0.0449,0.0003,0.0000,-8.9636
0.0571,-0.0455,0.0003,0.0006,-8.9636
0.0519,-0.0455,0.0003,0.0000,-8.9636
0.0525,-0.0458,0.0003,0.0006,-8.9636
0.0552,-0.0455,0.0003,0.0006,-8.9642
0.0552,-0.0455,0.0003,0.0006,-8.9636
0.0513,-0.0461,0.0003,0.0000,-8.9642
0.0568,-0.0443,0.0003,0.0006,-8.9636
0.0528,-0.0458,0.0003,0.0006,-8.9636
0.0543,-0.0464,0.0003,0.0006,-8.9642
0.0510,-0.0464,0.0003,0.0006,-8.9642
0.0586,-0.0455,0.0003,0.0000,-8.9642
0.0522,-0.0470,0.0000,0.0000,-8.9642
0.0531,-0.0470,0.0000,0.0006,-8.9645
0.0507,-0.0464,0.0003,0.0006,-8.9645
0.0562,-0.0461,0.0003,0.0000,-8.9642
0.0510,-0.0461,0.0003,0.0000,-8.9645
0.0540,-0.0470,0.0000,0.0006,-8.9645
0.0519,-0.0464,0.0003,0.0006,-8.9645
0.0540,-0.0470,0.0003,0.0006,-8.9642
0.0580,-0.0461,0.0003,0.0006,-8.9645
0.0528,-0.0470,0.0003,0.0006,-8.9645
0.0571,-0.0470,0.0003,0.0000,-8.9642
0.0519,-0.0476,0.0000,0.0006,-8.9645
0.0558,-0.0473,0.0003,0.0000,-8.9645
0.0528,-0.0473,0.0003,0.0006,-8.9645
0.0568,-0.0470,0.0003,0.0006,-8.9645
0.0513,-0.0473,0.0000,0.0000,-8.9645
0.0568,-0.0476,0.0003,0.0006,-8.9645
0.0510,-0.0461,0.0003,0.0006,-8.9648
0.0552,-0.0476,0.0003,0.0006,-8.9645
0.0528,-0.0473,0.0003,0.0006,-8.9648
0.0562,-0.0476,0.0003,0.0000,-8.9648
0.0537,-0.0473,0.0003,0.0009,-8.9648
0.0528,-0.0482,0.0003,0.0000,-8.9651
0.0571,-0.0473,0.0003,0.0006,-8.9648
0.0546,-0.0470,0.0003,0.0000,-8.9648
0.0525,-0.0476,0.0000,0.0006,-8.9648
0.0519,-0.0482,0.0003,0.0000,-8.9651
0.0522,-0.0476,0.0003,0.0000,-8.9651
0.0558,-0.0476,0.0006,0.0000,-8.9648
0.0519,-0.0482,0.0003,0.0006,-8.9648
0.0522,-0.0491,0.0003,0.0006,-8.9651
0.0507,-0.0482,0.0003,0.0006,-8.9651
0.0540,-0.0482,0.0003,0.0006,-8.9651
0.0507,-0.0488,0.0003,0.0006,-8.9651
0.0513,-0.0491,0.0003,0.0000,-8.9651
0.0519,-0.0482,0.0003,0.0006,-8.9651
0.0528,-0.0482,0.0003,0.0000,-8.9651
0.0562,-0.0479,0.0003,0.0006,-8.9651
0.0528,-0.0488,0.0003,0.0006,-8.9651
0.0500,-0.0482,0.0003,0.0006,-8.9655
0.0522,-0.0488,0.0003,0.0006,-8.9655
0.0519,-0.0479,0.0003,0.0006,-8.9655
0.0537,-0.0488,0.0003,0.0006,-8.9655
0.0558,-0.0488,0.0003,0.0000,-8.9655
0.0507,-0.0494,0.0003,0.0000,-8.9658
0.0571,-0.0482,0.0000,0.0000,-8.9655
0.0528,-0.0488,0.0003,0.0006,-8.9655
0.0558,-0.0482,0.0003,0.0000,-8.9658
0.0504,-0.0488,0.0003,0.0006,-8.9658
0.0507,-0.0476,0.0003,0.0000,-8.9658
0.0470,-0.0488,0.0003,0.0006,-8.9658
0.0543,-0.0482,0.0003,0.0006,-8.9658
0.0510,-0.0488,0.0000,0.0006,-8.9658
0.0507,-0.0491,0.0003,0.0006,-8.9664
0.0525,-0.0491,0.0003,0.0006,-8.9658
0.0562,-0.0482,0.0003,0.0006,-8.9658
0.0528,-0.0482,0.0000,0.0000,-8.9664
0.0485,-0.0482,0.0003,0.0006,-8.9664
0.0549,-0.0494,0.0003,0.0006,-8.9658
0.0565,-0.0482,0.0000,0.0006,-8.9664
0.0549,-0.0488,0.0003,0.0006,-8.9664
0.0528,-0.0491,0.0003,0.0000,-8.9664
0.0537,-0.0494,0.0003,0.0006,-8.9664
0.0513,-0.0491,0.0006,0.0000,-8.9664
0.0543,-0.0482,0.0000,0.0006,-8.9667
0.0507,-0.0491,0.0003,0.0000,-8.9664
0.0540,-0.0491,0.0003,0.0006,-8.9664
0.0510,-0.0491,0.0003,0.0000,-8.9667
0.0522,-0.0494,0.0003,0.0006,-8.9667
0.0565,-0.0482,0.0003,0.0006,-8.9667
0.0528,-0.0494,0.0003,0.0006,-8.9664
0.0507,-0.0491,0.0003,0.0000,-8.9667
0.0525,-0.0482,0.0003,0.0006,-8.9667
0.0500,-0.0491,0.0003,0.0000,-8.9667
0.0558,-0.0491,0.0003,0.0006,-8.9667
0.0525,-0.0494,0.0000,0.0000,-8.9667
0.0531,-0.0494,0.0003,0.0000,-8.9670
0.0507,-0.0491,0.0003,0.0006,-8.9667
0.0562,-0.0491,0.0003,0.0006,-8.9670
0.0522,-0.0491,0.0003,0.0000,-8.9667
0.0540,-0.0494,0.0003,0.0006,-8.9670
0.0513,-0.0488,0.0003,0.0000,-8.9670
0.0571,-0.0491,0.0003,0.0006,-8.9667
0.0537,-0.0494,0.0003,0.0006,-8.9670
0.0528,-0.0494,0.0003,0.0006,-8.9673
0.0519,-0.0491,0.0003,0.0006,-8.9670
0.0537,-0.0482,0.0003,0.0006,-8.9673
0.0537,-0.0488,0.0003,0.0000,-8.9670
0.0558,-0.0488,0.0003,0.0000,-8.9670
0.0543,-0.0488,0.0003,0.0000,-8.9673
0.0540,-0.0476,0.0003,0.0006,-8.9673
0.0549,-0.0482,0.0003,0.0006,-8.9673
0.0565,-0.0482,0.0003,0.0000,-8.9673
0.0540,-0.0488,0.0003,0.0006,-8.9673
0.0537,-0.0482,0.0003,0.0006,-8.9673
0.0531,-0.0482,0.0003,0.0006,-8.9673
0.0580,-0.0479,0.0003,0.0000,-8.9673
0.0507,-0.0470,0.0003,0.0006,-8.9676
0.0586,-0.0479,0.0003,0.0000,-8.9676
0.0531,-0.0482,0.0003,0.0006,-8.9673
0.0525,-0.0479,0.0003,0.0000,-8.9676
0.0528,-0.0479,0.0003,0.0006,-8.9682
0.0571,-0.0476,0.0003,0.0006,-8.9676
0.0537,-0.0488,0.0003,0.0000,-8.9676
0.0540,-0.0488,0.0003,0.0006,-8.9682
0.0528,-0.0482,0.0003,0.0000,-8.9676
0.0543,-0.0482,0.0003,0.0006,-8.9682
0.0528,-0.0482,0.0003,0.0000,-8.9682
0.0519,-0.0479,0.0003,0.0006,-8.9682
0.0507,-0.0482,0.0000,0.0006,-8.9682
0.0549,-0.0476,0.0003,0.0000,-8.9685
0.0549,-0.0476,0.0003,0.0000,-8.9682
0.0513,-0.0476,0.0003,0.0000,-8.9682
0.0504,-0.0488,0.0000,0.0000,-8.9682
0.0500,-0.0482,0.0003,0.0006,-8.9682
0.0543,-0.0473,0.0003,0.0006,-8.9682
0.0513,-0.0479,0.0003,0.0006,-8.9685
0.0504,-0.0488,0.0003,0.0006,-8.9685
0.0488,-0.0488,0.0000,0.0006,-8.9685
0.0540,-0.0476,0.0003,0.0006,-8.9685
0.0497,-0.0479,0.0000,0.0000,-8.9685
0.0629,-0.0479,0.0003,0.0006,-8.9685
0.0497,-0.0479,0.0003,0.0000,-8.9688
0.0485,-0.0473,0.0003,0.0000,-8.9685
0.0504,-0.0488,0.0003,0.0000,-8.9688
0.0543,-0.0479,0.0003,0.0000,-8.9685
0.0491,-0.0476,0.0003,0.0000,-8.9685
0.0507,-0.0473,0.0003,0.0006,-8.9685
0.0504,-0.0488,0.0003,0.0006,-8.9685
0.0504,-0.0479,0.0003,0.0006,-8.9685
0.0540,-0.0470,0.0000,0.0006,-8.9691
0.0507,-0.0473,0.0006,0.0000,-8.9688
0.0531,-0.0482,0.0000,0.0006,-8.9688
0.0522,-0.0482,0.0000,0.0000,-8.9688
0.0522,-0.0479,0.0003,0.0000,-8.9691
0.0507,-0.0476,0.0003,0.0000,-8.9688
0.0562,-0.0473,0.0003,0.0006,-8.9688
0.0549,-0.0482,0.0000,0.0006,-8.9691
0.0558,-0.0476,0.0000,0.0000,-8.9691
0.0519,-0.0482,0.0003,0.0006,-8.9691
0.0537,-0.0476,0.0003,0.0006,-8.9691
0.0571,-0.0473,0.0003,0.0000,-8.9691
0.0522,-0.0476,0.0003,0.0000,-8.9691
0.0525,-0.0482,0.0003,0.0000,-8.9691
0.0540,-0.0482,0.0003,0.0000,-8.9691
0.0565,-0.0476,0.0003,0.0006,-8.9694
0.0378,-0.0470,0.0003,0.0000,-8.9694
0.0537,-0.0476,0.0003,0.0006,-8.9694
0.0507,-0.0470,0.0003,0.0006,-8.9694
0.0562,-0.0476,0.0003,0.0006,-8.9694
0.0513,-0.0473,0.0003,0.0006,-8.9694
0.0558,-0.0473,0.0003,0.0000,-8.9694
0.0537,-0.0476,0.0003,0.0006,-8.9694
0.0565,-0.0473,0.0003,0.0006,-8.9694
0.0513,-0.0479,0.0000,0.0006,-8.9694
0.0543,-0.0473,0.0003,0.0006,-8.9694
0.0528,-0.0473,0.0003,0.0006,-8.9694
0.0568,-0.0470,0.0003,0.0000,-8.9694
0.0519,-0.0476,0.0000,0.0006,-8.9697
0.0504,-0.0473,0.0003,0.0009,-8.9697
0.0528,-0.0476,0.0000,0.0006,-8.9697
0.0513,-0.0461,0.0003,0.0000,-8.9697
0.0546,-0.0470,0.0000,0.0006,-8.9694
0.0510,-0.0476,0.0003,0.0006,-8.9697
0.0552,-0.0464,0.0000,0.0006,-8.9694
0.0540,-0.0473,0.0003,0.0000,-8.9697
0.0562,-0.0449,0.0003,0.0006,-8.9697
0.0519,-0.0473,0.0003,0.0006,-8.9697
0.0546,-0.0473,0.0003,0.0006,-8.9703
0.0528,-0.0470,0.0003,0.0006,-8.9703
0.0571,-0.0461,0.0003,0.0006,-8.9703
0.0522,-0.0470,0.0003,0.0006,-8.9703
0.0558,-0.0461,0.0006,0.0006,-8.9706
0.0537,-0.0473,0.0003,0.0000,-8.9703
0.0522,-0.0464,0.0003,0.0006,-8.9706
0.0507,-0.0464,0.0000,0.0006,-8.9697
0.0565,-0.0458,0.0003,0.0006,-8.9706
0.0549,-0.0464,0.0003,0.0006,-8.9703
0.0513,-0.0470,0.0006,0.0006,-8.9706
0.0519,-0.0470,0.0000,0.0006,-8.9706
0.0507,-0.0461,0.0003,0.0000,-8.9697
0.0546,-0.0461,0.0003,0.0006,-8.9706
0.0525,-0.0464,0.0000,0.0000,-8.9706
0.0510,-0.0470,0.0003,0.0006,-8.9709
0.0513,-0.0464,0.0003,0.0000,-8.9706
0.0552,-0.0461,0.0003,0.0006,-8.9706
0.0525,-0.0455,0.0003,0.0006,-8.9709
0.0537,-0.0464,0.0003,0.0006,-8.9709
0.0525,-0.0470,0.0003,0.0006,-8.9709
0.0540,-0.0464,0.0000,0.0000,-8.9709
0.0525,-0.0461,0.0003,0.0006,-8.9709
0.0565,-0.0455,0.0003,0.0006,-8.9709
0.0522,-0.0458,0.0003,0.0000,-8.9709
0.0528,-0.0464,0.0003,0.0000,-8.9709
0.0528,-0.0461,0.0003,0.0006,-8.9709
0.0558,-0.0455,0.0003,0.0006,-8.9709
0.0519,-0.0452,0.0003,0.0006,-8.9709
0.0543,-0.0461,0.0003,0.0006,-8.9713
0.0537,-0.0461,0.0003,0.0000,-8.9709
0.0488,-0.0443,0.0003,0.0006,-8.9713
0.0522,-0.0455,0.0003,0.0006,-8.9709
0.0565,-0.0443,0.0003,0.0006,-8.9713
0.0549,-0.0455,0.0000,0.0006,-8.9713
0.0519,-0.0452,0.0003,0.0000,-8.9713
0.0525,-0.0458,0.0003,0.0006,-8.9713
0.0504,-0.0449,0.0003,0.0006,-8.9713
0.0577,-0.0452,0.0003,0.0000,-8.9713
0.0522,-0.0449,0.0003,0.0006,-8.9716
0.0500,-0.0461,0.0003,0.0006,-8.9716
0.0497,-0.0455,0.0000,0.0000,-8.9716
0.0552,-0.0452,0.0000,0.0000,-8.9713
0.0528,-0.0443,0.0003,0.0006,-8.9716
0.0726,-0.0452,0.0003,0.0006,-8.9716
0.0500,-0.0452,0.0003,0.0006,-8.9713
0.0552,-0.0439,0.0003,0.0006,-8.9716
0.0513,-0.0449,0.0003,0.0006,-8.9716
0.0537,-0.0439,0.0003,0.0000,-8.9716
0.0510,-0.0449,0.0003,0.0000,-8.9722
0.0552,-0.0443,0.0003,0.0000,-8.9722
0.0381,-0.0461,0.0003,0.0000,-8.9716
0.0510,-0.0439,0.0003,0.0006,-8.9716
0.0537,-0.0439,0.0003,0.0000,-8.9722
0.0531,-0.0443,0.0003,0.0000,-8.9722
0.0546,-0.0439,0.0003,0.0006,-8.9722
0.0513,-0.0439,0.0003,0.0006,-8.9722
0.0549,-0.0439,0.0003,0.0000,-8.9725
0.0507,-0.0439,0.0003,0.0006,-8.9725
0.0568,-0.0433,0.0003,0.0006,-8.9722
0.0540,-0.0443,0.0003,0.0006,-8.9725
0.0497,-0.0436,0.0003,0.0006,-8.9725
0.0500,-0.0439,0.0003,0.0006,-8.9722
0.0537,-0.0433,0.0003,0.0006,-8.9725
0.0552,-0.0436,0.0000,0.0006,-8.9725
0.0552,-0.0433,0.0000,0.0006,-8.9725
0.0513,-0.0443,0.0003,0.0000,-8.9725
0.0531,-0.0433,0.0003,0.0000,-8.9725
0.0549,-0.0430,0.0000,0.0006,-8.9728
0.0504,-0.0436,0.0003,0.0006,-8.9725
0.0543,-0.0433,0.0003,0.0000,-8.9725
0.0525,-0.0439,0.0003,0.0000,-8.9725
0.0565,-0.0430,0.0003,0.0006,-8.9728
0.0507,-0.0433,0.0003,0.0006,-8.9725
0.0525,-0.0430,0.0003,0.0000,-8.9728
0.0546,-0.0433,0.0003,0.0006,-8.9728
0.0577,-0.0427,0.0003,0.0006,-8.9728
0.0525,-0.0433,0.0003,0.0006,-8.9728
0.0537,-0.0427,0.0003,0.0006,-8.9731
0.0549,-0.0427,0.0000,0.0006,-8.9728
0.0586,-0.0427,0.0003,0.0006,-8.9728
0.0540,-0.0430,0.0000,0.0006,-8.9728
0.0543,-0.0430,0.0003,0.0000,-8.9728
0.0568,-0.0433,0.0003,0.0006,-8.9731
0.0558,-0.0427,0.0003,0.0006,-8.9731
0.0571,-0.0427,0.0006,0.0000,-8.9731
0.0549,-0.0421,0.0000,0.0006,-8.9731
0.0586,-0.0427,0.0003,0.0000,-8.9731
0.0565,-0.0427,0.0003,0.0000,-8.9731
0.0543,-0.0421,0.0003,0.0006,-8.9731
0.0546,-0.0427,0.0000,0.0006,-8.9734
0.0583,-0.0421,0.0003,0.0000,-8.9731
0.0571,-0.0427,0.0003,0.0006,-8.9734
0.0558,-0.0418,0.0003,0.0006,-8.9731
0.0577,-0.0418,0.0000,0.0006,-8.9734
0.0531,-0.0427,0.0003,0.0006,-8.9734
0.0552,-0.0415,0.0003,0.0000,-8.9734
0.0589,-0.0415,0.0003,0.0006,-8.9734
0.0586,-0.0412,0.0003,0.0006,-8.9734
0.0549,-0.0418,0.0003,0.0000,-8.9734
0.0580,-0.0427,0.0003,0.0000,-8.9734
0.0586,-0.0418,0.0003,0.0000,-8.9737
0.0601,-0.0412,0.0003,0.0006,-8.9734
0.0580,-0.0418,0.0000,0.0006,-8.9737
0.0565,-0.0418,0.0003,0.0006,-8.9737
0.0586,-0.0415,0.0003,0.0006,-8.9734
0.0552,-0.0412,0.0000,0.0006,-8.9734
0.0583,-0.0415,0.0000,0.0006,-8.9737
0.0589,-0.0403,0.0003,0.0009,-8.9734
0.0598,-0.0415,0.0003,0.0006,-8.9737
0.0424,-0.0418,0.0003,0.0006,-8.9743
0.0500,-0.0400,0.0003,0.0000,-8.9743
0.0568,-0.0412,0.0003,0.0006,-8.9743
0.0610,-0.0409,0.0003,0.0006,-8.9743
0.0558,-0.0415,0.0003,0.0000,-8.9743
0.0537,-0.0412,0.0000,0.0006,-8.9743
0.0558,-0.0409,0.0000,0.0000,-8.9743
0.0601,-0.0403,0.0003,0.0000,-8.9737
0.0583,-0.0397,0.0003,0.0006,-8.9743
0.0543,-0.0415,0.0003,0.0006,-8.9743
0.0568,-0.0403,0.0000,0.0006,-8.9746
0.0565,-0.0409,0.0003,0.0000,-8.9743
0.0558,-0.0400,0.0003,0.0000,-8.9746
0.0558,-0.0403,0.0003,0.0000,-8.9746
0.0571,-0.0409,0.0003,0.0000,-8.9746
0.0565,-0.0409,0.0003,0.0000,-8.9746
0.0613,-0.0397,0.0000,0.0000,-8.9743
0.0546,-0.0409,0.0000,0.0000,-8.9746
0.0583,-0.0397,0.0003,0.0006,-8.9746
0.0583,-0.0397,0.0003,0.0006,-8.9746
0.0552,-0.0403,0.0003,0.0006,-8.9746
0.0531,-0.0403,0.0003,0.0000,-8.9746
0.0519,-0.0394,0.0003,0.0006,-8.9746
0.0577,-0.0394,0.0003,0.0000,-8.9746
0.0537,-0.0400,0.0003,0.0006,-8.9749
0.0540,-0.0403,0.0003,0.0000,-8.9749
0.0513,-0.0397,0.0000,0.0006,-8.9749
0.0568,-0.0394,0.0003,0.0006,-8.9749
0.0540,-0.0388,0.0003,0.0006,-8.9746
0.0531,-0.0400,0.0003,0.0006,-8.9749
0.0525,-0.0397,0.0003,0.0006,-8.9752
0.0565,-0.0391,0.0003,0.0006,-8.9746
0.0537,-0.0391,0.0003,0.0006,-8.9752
0.0565,-0.0391,0.0003,0.0006,-8.9749
0.0491,-0.0381,0.0003,0.0006,-8.9752
0.0562,-0.0394,0.0003,0.0000,-8.9749
0.0385,-0.0397,0.0003,0.0000,-8.9752
0.0577,-0.0388,0.0003,0.0006,-8.9752
0.0537,-0.0391,0.0003,0.0006,-8.9752
0.0568,-0.0388,0.0003,0.0006,-8.9752
0.0549,-0.0391,0.0003,0.0006,-8.9752
0.0592,-0.0375,0.0003,0.0006,-8.9752
0.0543,-0.0388,0.0003,0.0000,-8.9755
0.0580,-0.0375,0.0003,0.0006,-8.9755
0.0565,-0.0391,0.0000,0.0006,-8.9752
0.0540,-0.0391,0.0003,0.0006,-8.9752
0.0537,-0.0391,0.0003,0.0006,-8.9755
0.0525,-0.0388,0.0003,0.0006,-8.9752
0.0586,-0.0378,0.0003,0.0006,-8.9755
0.0537,-0.0381,0.0003,0.0000,-8.9752
0.0552,-0.0388,0.0000,0.0006,-8.9755
0.0525,-0.0378,0.0003,0.0006,-8.9755
0.0586,-0.0375,0.0003,0.0000,-8.9755
0.0552,-0.0375,0.0000,0.0000,-8.9755
0.0558,-0.0378,0.0003,0.0000,-8.9755
0.0537,-0.0378,0.0003,0.0006,-8.9758
0.0540,-0.0381,0.0003,0.0006,-8.9758
0.0558,-0.0378,0.0006,0.0000,-8.9755
0.0528,-0.0375,0.0003,0.0000,-8.9758
0.0571,-0.0375,0.0003,0.0006,-8.9764
0.0549,-0.0378,0.0003,0.0006,-8.9758
0.0583,-0.0378,0.0003,0.0006,-8.9764
0.0546,-0.0375,0.0003,0.0000,-8.9758
0.0577,-0.0372,0.0003,0.0000,-8.9764
0.0543,-0.0375,0.0003,0.0000,-8.9758
0.0562,-0.0378,0.0003,0.0006,-8.9758
0.0546,-0.0375,0.0000,0.0006,-8.9758
0.0580,-0.0372,0.0003,0.0006,-8.9764
0.0543,-0.0375,0.0003,0.0006,-8.9758
0.0589,-0.0372,0.0003,0.0000,-8.9764
0.0580,-0.0375,0.0003,0.0006,-8.9758
0.0589,-0.0363,0.0003,0.0006,-8.9764
0.0549,-0.0369,0.0003,0.0000,-8.9764
0.0565,-0.0360,0.0003,0.0006,-8.9764
0.0586,-0.0375,0.0003,0.0000,-8.9764
0.0543,-0.0372,0.0003,0.0006,-8.9767
0.0558,-0.0372,0.0003,0.0006,-8.9767
0.0565,-0.0372,0.0003,0.0006,-8.9767
0.0607,-0.0360,0.0000,0.0006,-8.9767
0.0540,-0.0372,0.0003,0.0000,-8.9771
0.0607,-0.0369,0.0000,0.0006,-8.9767
0.0601,-0.0372,0.0003,0.0000,-8.9771
0.0568,-0.0357,0.0000,0.0000,-8.9767
0.0565,-0.0360,0.0000,0.0000,-8.9767
0.0546,-0.0363,0.0003,0.0006,-8.9771
0.0620,-0.0363,0.0000,0.0006,-8.9771
0.0549,-0.0363,0.0003,0.0000,-8.9771
0.0562,-0.0369,0.0003,0.0000,-8.9767
0.0543,-0.0363,0.0003,0.0000,-8.9771
0.0549,-0.0363,0.0003,0.0006,-8.9771
0.0549,-0.0363,0.0003,0.0000,-8.9774
0.0583,-0.0357,0.0000,0.0006,-8.9767
0.0571,-0.0360,0.0003,0.0006,-8.9771
0.0558,-0.0357,0.0003,0.0006,-8.9771
0.0577,-0.0360,0.0003,0.0000,-8.9774
0.0546,-0.0360,0.0003,0.0000,-8.9771
0.0571,-0.0354,0.0003,0.0006,-8.9771
0.0546,-0.0360,0.0003,0.0006,-8.9771
0.0568,-0.0360,0.0003,0.0006,-8.9774
0.0552,-0.0360,0.0003,0.0000,-8.9774
0.0540,-0.0351,0.0003,0.0000,-8.9774
0.0540,-0.0360,0.0000,0.0000,-8.9774
0.0604,-0.0351,0.0000,0.0000,-8.9774
0.0583,-0.0339,0.0003,0.0000,-8.9777
0.0525,-0.0348,0.0003,0.0006,-8.9774
0.0687,-0.0360,0.0000,0.0000,-8.9774
0.0549,-0.0354,0.0003,0.0000,-8.9774
0.0568,-0.0342,0.0003,0.0006,-8.9774
0.0519,-0.0354,0.0003,0.0006,-8.9777
0.0540,-0.0357,0.0003,0.0000,-8.9777
0.0540,-0.0357,0.0003,0.0000,-8.9777
0.0540,-0.0351,0.0003,0.0006,-8.9777
0.0504,-0.0354,0.0000,0.0000,-8.9774
0.0552,-0.0348,0.0003,0.0006,-8.9777
0.0546,-0.0348,0.0003,0.0006,-8.9777
0.0613,-0.0336,0.0000,0.0006,-8.9777
0.0507,-0.0354,0.0003,0.0006,-8.9777
0.0507,-0.0342,0.0003,0.0006,-8.9783
0.0540,-0.0348,0.0003,0.0006,-8.9783
0.0565,-0.0342,0.0003,0.0000,-8.9777
0.0497,-0.0351,0.0000,0.0006,-8.9783
0.0497,-0.0348,0.0003,0.0006,-8.9777
0.0543,-0.0342,0.0003,0.0006,-8.9783
0.0528,-0.0342,0.0000,0.0006,-8.9783
0.0537,-0.0342,0.0003,0.0000,-8.9783
0.0513,-0.0342,0.0000,0.0000,-8.9783
0.0543,-0.0336,0.0003,0.0000,-8.9786
0.0525,-0.0348,0.0003,0.0000,-8.9783
0.0558,-0.0339,0.0003,0.0006,-8.9783
0.0513,-0.0348,0.0003,0.0000,-8.9783
0.0580,-0.0339,0.0003,0.0000,-8.9786
0.0528,-0.0348,0.0003,0.0006,-8.9786
0.0580,-0.0339,0.0003,0.0000,-8.9786
0.0531,-0.0342,0.0003,0.0006,-8.9783
0.0558,-0.0333,0.0000,0.0006,-8.9786
0.0565,-0.0339,0.0003,0.0006,-8.9786
0.0537,-0.0339,0.0000,0.0006,-8.9786
0.0528,-0.0336,0.0003,0.0000,-8.9786
0.0546,-0.0333,0.0003,0.0000,-8.9786
0.0537,-0.0333,0.0003,0.0006,-8.9786
0.0510,-0.0333,0.0003,0.0006,-8.9786
0.0507,-0.0336,0.0003,0.0000,-8.9789
0.0549,-0.0330,0.0003,0.0000,-8.9789
0.0543,-0.0333,0.0003,0.0006,-8.9789
0.0507,-0.0336,0.0003,0.0006,-8.9789
0.0491,-0.0333,0.0003,0.0000,-8.9789
0.0504,-0.0333,0.0000,-0.0003,-8.9789
0.0565,-0.0323,0.0003,0.0000,-8.9789
0.0513,-0.0333,0.0003,0.0006,-8.9792
0.0528,-0.0330,0.0003,0.0006,-8.9789
0.0504,-0.0333,0.0003,0.0006,-8.9789
0.0500,-0.0330,0.0003,0.0006,-8.9792
0.0525,-0.0330,0.0003,0.0006,-8.9792
0.0488,-0.0330,0.0000,0.0006,-8.9789
0.0565,-0.0333,0.0003,0.0000,-8.9792
0.0491,-0.0323,0.0003,0.0006,-8.9792
0.0528,-0.0323,0.0003,0.0000,-8.9789
0.0507,-0.0330,0.0003,0.0000,-8.9792
0.0507,-0.0317,0.0003,0.0000,-8.9792
0.0504,-0.0330,0.0003,0.0006,-8.9792
0.0552,-0.0330,0.0003,0.0006,-8.9792
0.0519,-0.0333,0.0003,0.0006,-8.9795
0.0540,-0.0320,0.0003,0.0000,-8.9795
0.0504,-0.0333,0.0003,0.0006,-8.9795
0.0546,-0.0330,0.0003,0.0000,-8.9795
0.0522,-0.0323,0.0003,0.0006,-8.9795
0.0549,-0.0314,0.0000,0.0006,-8.9795
0.0504,-0.0317,0.0003,0.0006,-8.9798
0.0568,-0.0314,0.0003,0.0000,-8.9795
0.0528,-0.0320,0.0003,0.0006,-8.9795
0.0513,-0.0317,0.0003,0.0006,-8.9798
0.0507,-0.0330,0.0003,0.0000,-8.9795
0.0519,-0.0320,0.0003,0.0006,-8.9798
0.0549,-0.0317,0.0003,0.0006,-8.9795
0.0491,-0.0323,0.0000,0.0000,-8.9798
0.0525,-0.0320,0.0003,0.0000,-8.9798
0.0525,-0.0317,0.0003,0.0006,-8.9798
0.0504,-0.0314,0.0003,0.0006,-8.9798
0.0491,-0.0314,0.0003,0.0000,-8.9798
0.0504,-0.0317,0.0000,0.0006,-8.9798
0.0540,-0.0311,0.0003,0.0000,-8.9804
0.0510,-0.0320,0.0003,0.0006,-8.9804
0.0528,-0.0314,0.0000,0.0006,-8.9798
0.0513,-0.0317,0.0003,0.0000,-8.9804
0.0507,-0.0317,0.0003,0.0000,-8.9798
0.0519,-0.0317,0.0003,0.0000,-8.9804
0.0507,-0.0314,0.0003,0.0000,-8.9804
0.0528,-0.0314,0.0003,0.0006,-8.9804
0.0519,-0.0311,0.0003,0.0006,-8.9804
0.0525,-0.0317,0.0003,0.0000,-8.9804
0.0528,-0.0311,0.0000,0.0006,-8.9807
0.0537,-0.0314,0.0000,0.0006,-8.9807
0.0519,-0.0314,0.0003,0.0006,-8.9807
0.0552,-0.0314,0.0000,0.0006,-8.9804
0.0546,-0.0317,0.0003,0.0000,-8.9807
0.0549,-0.0314,0.0003,0.0000,-8.9807
0.0522,-0.0317,0.0003,0.0000,-8.9804
0.0580,-0.0311,0.0003,0.0000,-8.9807
0.0528,-0.0299,0.0003,0.0000,-8.9807
0.0558,-0.0302,0.0003,0.0006,-8.9807
0.0540,-0.0311,0.0003,0.0000,-8.9807
0.0552,-0.0314,0.0003,0.0000,-8.9807
0.0580,-0.0311,0.0000,0.0000,-8.9807
0.0525,-0.0308,0.0003,0.0000,-8.9807
0.0552,-0.0314,0.0003,0.0000,-8.9810
0.0571,-0.0314,0.0003,0.0006,-8.9810
0.0586,-0.0308,0.0000,0.0006,-8.9807
0.0540,-0.0311,0.0003,0.0000,-8.9813
